status_id,created_at,source,is_quote,is_retweet,display_text_width,favorite_count,reply_to_screen_name,date,year,month,week,wday,hour,month_year
x930155143722610688,2017-11-13T19:27:22Z,Twitter for iPhone,FALSE,FALSE,88,7,NA,2017-11-13,2017,Nov,46,Mon,14,Nov-2017
x930155983195779074,2017-11-13T19:30:42Z,Twitter for iPhone,FALSE,FALSE,84,53,NA,2017-11-13,2017,Nov,46,Mon,14,Nov-2017
x930157254334140417,2017-11-13T19:35:45Z,Twitter for iPhone,FALSE,FALSE,171,12,NA,2017-11-13,2017,Nov,46,Mon,14,Nov-2017
x930173350697209856,2017-11-13T20:39:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-13,2017,Nov,46,Mon,15,Nov-2017
x930173504284225538,2017-11-13T20:40:19Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-13,2017,Nov,46,Mon,15,Nov-2017
x930187107473256448,2017-11-13T21:34:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-13,2017,Nov,46,Mon,16,Nov-2017
x930187204244197376,2017-11-13T21:34:46Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-13,2017,Nov,46,Mon,16,Nov-2017
x930261529848664064,2017-11-14T02:30:06Z,Twitter for iPhone,FALSE,FALSE,111,43,NA,2017-11-13,2017,Nov,46,Mon,21,Nov-2017
x930262022096326656,2017-11-14T02:32:04Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-13,2017,Nov,46,Mon,21,Nov-2017
x930456109151936513,2017-11-14T15:23:18Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,10,Nov-2017
x930456156635631617,2017-11-14T15:23:29Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,10,Nov-2017
x930456562132553729,2017-11-14T15:25:06Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,10,Nov-2017
x930456882967384066,2017-11-14T15:26:22Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-14,2017,Nov,46,Tue,10,Nov-2017
x930487277188538373,2017-11-14T17:27:09Z,Twitter for iPhone,FALSE,FALSE,129,379,NA,2017-11-14,2017,Nov,46,Tue,12,Nov-2017
x930488180415127553,2017-11-14T17:30:44Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,12,Nov-2017
x930498667571761153,2017-11-14T18:12:24Z,Twitter for iPhone,FALSE,FALSE,131,13,NA,2017-11-14,2017,Nov,46,Tue,13,Nov-2017
x930498762199494656,2017-11-14T18:12:47Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,13,Nov-2017
x930499042190266368,2017-11-14T18:13:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,13,Nov-2017
x930531757979553793,2017-11-14T20:23:54Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-14,2017,Nov,46,Tue,15,Nov-2017
x930531818222342144,2017-11-14T20:24:08Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,15,Nov-2017
x930532969944637442,2017-11-14T20:28:43Z,Twitter for iPhone,FALSE,FALSE,130,17,NA,2017-11-14,2017,Nov,46,Tue,15,Nov-2017
x930533155811069953,2017-11-14T20:29:27Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-14,2017,Nov,46,Tue,15,Nov-2017
x930533697098575878,2017-11-14T20:31:36Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-14,2017,Nov,46,Tue,15,Nov-2017
x930561848704950273,2017-11-14T22:23:28Z,Twitter for iPhone,FALSE,TRUE,128,0,NA,2017-11-14,2017,Nov,46,Tue,17,Nov-2017
x930600662433492993,2017-11-15T00:57:42Z,Twitter for iPhone,FALSE,FALSE,97,40,NA,2017-11-14,2017,Nov,46,Tue,19,Nov-2017
x930621161712611329,2017-11-15T02:19:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-14,2017,Nov,46,Tue,21,Nov-2017
x930621195648749568,2017-11-15T02:19:17Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-14,2017,Nov,46,Tue,21,Nov-2017
x930625020971372545,2017-11-15T02:34:29Z,Twitter for iPhone,FALSE,FALSE,140,10,NA,2017-11-14,2017,Nov,46,Tue,21,Nov-2017
x930625338941505536,2017-11-15T02:35:45Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-14,2017,Nov,46,Tue,21,Nov-2017
x930630962245001216,2017-11-15T02:58:06Z,Twitter for iPhone,TRUE,FALSE,199,29,NA,2017-11-14,2017,Nov,46,Tue,21,Nov-2017
x930634740947922944,2017-11-15T03:13:07Z,Twitter for iPhone,TRUE,FALSE,11,28,NA,2017-11-14,2017,Nov,46,Tue,22,Nov-2017
x930642725485142016,2017-11-15T03:44:50Z,Twitter for iPhone,TRUE,FALSE,179,35,NA,2017-11-14,2017,Nov,46,Tue,22,Nov-2017
x930643531231891458,2017-11-15T03:48:03Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-14,2017,Nov,46,Tue,22,Nov-2017
x930820496375074821,2017-11-15T15:31:14Z,Twitter for iPhone,TRUE,FALSE,40,34,NA,2017-11-15,2017,Nov,46,Wed,10,Nov-2017
x930821647220830215,2017-11-15T15:35:49Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,10,Nov-2017
x930821771690938368,2017-11-15T15:36:18Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,10,Nov-2017
x930822352669114375,2017-11-15T15:38:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,10,Nov-2017
x930823166871703552,2017-11-15T15:41:51Z,Twitter for iPhone,TRUE,FALSE,141,224,NA,2017-11-15,2017,Nov,46,Wed,10,Nov-2017
x930828635203923968,2017-11-15T16:03:35Z,Twitter for iPhone,FALSE,TRUE,131,0,NA,2017-11-15,2017,Nov,46,Wed,11,Nov-2017
x930839560900284416,2017-11-15T16:47:00Z,Twitter for iPhone,TRUE,FALSE,5,58,NA,2017-11-15,2017,Nov,46,Wed,11,Nov-2017
x930840572927053824,2017-11-15T16:51:01Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,11,Nov-2017
x930867711827210240,2017-11-15T18:38:51Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,13,Nov-2017
x930868148118740992,2017-11-15T18:40:35Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,13,Nov-2017
x930869051219464203,2017-11-15T18:44:11Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-15,2017,Nov,46,Wed,13,Nov-2017
x930874707942965248,2017-11-15T19:06:39Z,Twitter for iPhone,FALSE,FALSE,100,3,NA,2017-11-15,2017,Nov,46,Wed,14,Nov-2017
x930875037674082304,2017-11-15T19:07:58Z,Twitter for iPhone,FALSE,FALSE,75,33,NA,2017-11-15,2017,Nov,46,Wed,14,Nov-2017
x930875998983376896,2017-11-15T19:11:47Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,14,Nov-2017
x930917358465703936,2017-11-15T21:56:08Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-15,2017,Nov,46,Wed,16,Nov-2017
x930925326045253633,2017-11-15T22:27:48Z,Twitter for iPhone,FALSE,FALSE,216,11,NA,2017-11-15,2017,Nov,46,Wed,17,Nov-2017
x930925607239782401,2017-11-15T22:28:55Z,Twitter for iPhone,TRUE,FALSE,5,15,NA,2017-11-15,2017,Nov,46,Wed,17,Nov-2017
x930988276323938304,2017-11-16T02:37:56Z,Twitter for iPhone,FALSE,FALSE,170,14,NA,2017-11-15,2017,Nov,46,Wed,21,Nov-2017
x930988609058037760,2017-11-16T02:39:15Z,Twitter for iPhone,FALSE,FALSE,47,7,NEXTpittsburgh,2017-11-15,2017,Nov,46,Wed,21,Nov-2017
x930989032150102017,2017-11-16T02:40:56Z,Twitter for iPhone,TRUE,FALSE,122,135,NA,2017-11-15,2017,Nov,46,Wed,21,Nov-2017
x930990017345880065,2017-11-16T02:44:51Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-15,2017,Nov,46,Wed,21,Nov-2017
x931017569292693504,2017-11-16T04:34:20Z,Twitter for iPhone,FALSE,FALSE,108,28,NA,2017-11-15,2017,Nov,46,Wed,23,Nov-2017
x931018984018804736,2017-11-16T04:39:57Z,Twitter for iPhone,FALSE,FALSE,162,4,NihckiS442,2017-11-15,2017,Nov,46,Wed,23,Nov-2017
x931030129177972736,2017-11-16T05:24:15Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,0,Nov-2017
x931030823381422080,2017-11-16T05:27:00Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,0,Nov-2017
x931031844493152256,2017-11-16T05:31:04Z,Twitter for iPhone,FALSE,TRUE,90,0,NA,2017-11-16,2017,Nov,46,Thu,0,Nov-2017
x931036026197422080,2017-11-16T05:47:41Z,Twitter for iPhone,FALSE,FALSE,144,2,RonCookPGH,2017-11-16,2017,Nov,46,Thu,0,Nov-2017
x931183014859694080,2017-11-16T15:31:45Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,10,Nov-2017
x931184182428127237,2017-11-16T15:36:24Z,Twitter for iPhone,FALSE,FALSE,136,40,NA,2017-11-16,2017,Nov,46,Thu,10,Nov-2017
x931185587473788934,2017-11-16T15:41:59Z,Twitter for iPhone,FALSE,FALSE,78,17,NA,2017-11-16,2017,Nov,46,Thu,10,Nov-2017
x931185680088293378,2017-11-16T15:42:21Z,Twitter for iPhone,FALSE,TRUE,135,0,NA,2017-11-16,2017,Nov,46,Thu,10,Nov-2017
x931187106965225473,2017-11-16T15:48:01Z,Twitter for iPhone,FALSE,TRUE,79,0,NA,2017-11-16,2017,Nov,46,Thu,10,Nov-2017
x931191778467893253,2017-11-16T16:06:35Z,Twitter for iPhone,FALSE,TRUE,135,0,NA,2017-11-16,2017,Nov,46,Thu,11,Nov-2017
x931219348097814528,2017-11-16T17:56:08Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-16,2017,Nov,46,Thu,12,Nov-2017
x931225992575758341,2017-11-16T18:22:32Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2017-11-16,2017,Nov,46,Thu,13,Nov-2017
x931247518612099074,2017-11-16T19:48:04Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,14,Nov-2017
x931253958554898432,2017-11-16T20:13:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,15,Nov-2017
x931254234120642561,2017-11-16T20:14:45Z,Twitter for iPhone,FALSE,TRUE,100,0,NA,2017-11-16,2017,Nov,46,Thu,15,Nov-2017
x931288912504516624,2017-11-16T22:32:33Z,Twitter for iPhone,FALSE,FALSE,141,9,NA,2017-11-16,2017,Nov,46,Thu,17,Nov-2017
x931290626204753920,2017-11-16T22:39:22Z,Twitter for iPhone,FALSE,FALSE,112,31,NA,2017-11-16,2017,Nov,46,Thu,17,Nov-2017
x931291534728876032,2017-11-16T22:42:59Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,17,Nov-2017
x931292194899718146,2017-11-16T22:45:36Z,Twitter for iPhone,FALSE,FALSE,94,54,NA,2017-11-16,2017,Nov,46,Thu,17,Nov-2017
x931292390287200256,2017-11-16T22:46:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,17,Nov-2017
x931336141789425665,2017-11-17T01:40:14Z,Twitter for iPhone,FALSE,TRUE,42,0,NA,2017-11-16,2017,Nov,46,Thu,20,Nov-2017
x931371541723582464,2017-11-17T04:00:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-16,2017,Nov,46,Thu,23,Nov-2017
x931389760567902208,2017-11-17T05:13:17Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,0,Nov-2017
x931595141525143552,2017-11-17T18:49:24Z,Twitter for iPhone,FALSE,TRUE,80,0,NA,2017-11-17,2017,Nov,46,Fri,13,Nov-2017
x931595709899509762,2017-11-17T18:51:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,13,Nov-2017
x931595763792121861,2017-11-17T18:51:52Z,Twitter for iPhone,FALSE,TRUE,123,0,NA,2017-11-17,2017,Nov,46,Fri,13,Nov-2017
x931596271718199297,2017-11-17T18:53:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,13,Nov-2017
x931596394795798528,2017-11-17T18:54:23Z,Twitter for iPhone,FALSE,TRUE,103,0,NA,2017-11-17,2017,Nov,46,Fri,13,Nov-2017
x931600775326982144,2017-11-17T19:11:47Z,Twitter for iPhone,TRUE,FALSE,112,37,NA,2017-11-17,2017,Nov,46,Fri,14,Nov-2017
x931608384826208256,2017-11-17T19:42:02Z,Twitter for iPhone,FALSE,FALSE,114,7,NA,2017-11-17,2017,Nov,46,Fri,14,Nov-2017
x931611350589198337,2017-11-17T19:53:49Z,Twitter for iPhone,FALSE,FALSE,93,15,NA,2017-11-17,2017,Nov,46,Fri,14,Nov-2017
x931617073062662145,2017-11-17T20:16:33Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,15,Nov-2017
x931634012656893956,2017-11-17T21:23:52Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,16,Nov-2017
x931634144291049472,2017-11-17T21:24:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,16,Nov-2017
x931647185518817283,2017-11-17T22:16:12Z,Twitter for iPhone,TRUE,FALSE,197,73,NA,2017-11-17,2017,Nov,46,Fri,17,Nov-2017
x931656710095278080,2017-11-17T22:54:03Z,Twitter for iPhone,TRUE,FALSE,94,114,NA,2017-11-17,2017,Nov,46,Fri,17,Nov-2017
x931661665040588801,2017-11-17T23:13:45Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,18,Nov-2017
x931663767984893952,2017-11-17T23:22:06Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-17,2017,Nov,46,Fri,18,Nov-2017
x931679405960777729,2017-11-18T00:24:14Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-17,2017,Nov,46,Fri,19,Nov-2017
x931696023126335488,2017-11-18T01:30:16Z,Twitter for iPhone,FALSE,TRUE,122,0,NA,2017-11-17,2017,Nov,46,Fri,20,Nov-2017
x931709775938818048,2017-11-18T02:24:55Z,Twitter for iPhone,FALSE,TRUE,108,0,NA,2017-11-17,2017,Nov,46,Fri,21,Nov-2017
x931944147740741632,2017-11-18T17:56:14Z,Twitter for iPhone,TRUE,FALSE,210,73,NA,2017-11-18,2017,Nov,46,Sat,12,Nov-2017
x931944301772320768,2017-11-18T17:56:50Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-18,2017,Nov,46,Sat,12,Nov-2017
x931945040804503553,2017-11-18T17:59:47Z,Twitter for iPhone,TRUE,FALSE,115,51,NA,2017-11-18,2017,Nov,46,Sat,12,Nov-2017
x931945086014849024,2017-11-18T17:59:57Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-18,2017,Nov,46,Sat,12,Nov-2017
x931946897799090176,2017-11-18T18:07:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-18,2017,Nov,46,Sat,13,Nov-2017
x931973798156558339,2017-11-18T19:54:03Z,Twitter for iPhone,FALSE,TRUE,143,0,NA,2017-11-18,2017,Nov,46,Sat,14,Nov-2017
x931976625633275904,2017-11-18T20:05:17Z,Twitter for iPhone,FALSE,FALSE,183,6,Steigerworld,2017-11-18,2017,Nov,46,Sat,15,Nov-2017
x931996267063934976,2017-11-18T21:23:20Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-18,2017,Nov,46,Sat,16,Nov-2017
x932061336707661825,2017-11-19T01:41:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-18,2017,Nov,46,Sat,20,Nov-2017
x932085341435170816,2017-11-19T03:17:17Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2017-11-18,2017,Nov,46,Sat,22,Nov-2017
x932120540298579968,2017-11-19T05:37:09Z,Twitter for iPhone,TRUE,FALSE,94,33,NA,2017-11-19,2017,Nov,47,Sun,0,Nov-2017
x932122392545169409,2017-11-19T05:44:31Z,Twitter for iPhone,TRUE,FALSE,151,286,NA,2017-11-19,2017,Nov,47,Sun,0,Nov-2017
x932272516726493185,2017-11-19T15:41:03Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-19,2017,Nov,47,Sun,10,Nov-2017
x932312027653124096,2017-11-19T18:18:03Z,Twitter for iPhone,FALSE,TRUE,128,0,NA,2017-11-19,2017,Nov,47,Sun,13,Nov-2017
x932340872578043905,2017-11-19T20:12:40Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-19,2017,Nov,47,Sun,15,Nov-2017
x932404873475297282,2017-11-20T00:26:59Z,Twitter Web Client,FALSE,TRUE,134,0,NA,2017-11-19,2017,Nov,47,Sun,19,Nov-2017
x932405035786539008,2017-11-20T00:27:38Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-11-19,2017,Nov,47,Sun,19,Nov-2017
x932436825167319040,2017-11-20T02:33:57Z,Twitter for iPhone,FALSE,FALSE,108,52,NA,2017-11-19,2017,Nov,47,Sun,21,Nov-2017
x932456358372364288,2017-11-20T03:51:34Z,Twitter for iPhone,TRUE,FALSE,191,196,NA,2017-11-19,2017,Nov,47,Sun,22,Nov-2017
x932478525650755584,2017-11-20T05:19:39Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-20,2017,Nov,47,Mon,0,Nov-2017
x932645617679110144,2017-11-20T16:23:37Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932645817030242307,2017-11-20T16:24:25Z,Twitter for iPhone,FALSE,TRUE,148,0,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932646276268773376,2017-11-20T16:26:14Z,Twitter for iPhone,TRUE,FALSE,141,123,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932646447924895745,2017-11-20T16:26:55Z,Twitter for iPhone,TRUE,FALSE,26,68,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932646485484888069,2017-11-20T16:27:04Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932646573300994049,2017-11-20T16:27:25Z,Twitter for iPhone,FALSE,TRUE,143,0,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932646802842583042,2017-11-20T16:28:20Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-20,2017,Nov,47,Mon,11,Nov-2017
x932655501250310146,2017-11-20T17:02:54Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-20,2017,Nov,47,Mon,12,Nov-2017
x932698481428520962,2017-11-20T19:53:41Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-20,2017,Nov,47,Mon,14,Nov-2017
x932717946832596992,2017-11-20T21:11:02Z,Twitter for iPhone,FALSE,FALSE,175,19,NA,2017-11-20,2017,Nov,47,Mon,16,Nov-2017
x932730423523889152,2017-11-20T22:00:36Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-20,2017,Nov,47,Mon,17,Nov-2017
x932763666092568581,2017-11-21T00:12:42Z,Twitter Web Client,FALSE,TRUE,140,0,NA,2017-11-20,2017,Nov,47,Mon,19,Nov-2017
x932802738018312192,2017-11-21T02:47:58Z,Twitter for iPhone,FALSE,FALSE,107,92,NA,2017-11-20,2017,Nov,47,Mon,21,Nov-2017
x932827976793763840,2017-11-21T04:28:15Z,Twitter Web Client,FALSE,FALSE,160,71,NA,2017-11-20,2017,Nov,47,Mon,23,Nov-2017
x932840539472433152,2017-11-21T05:18:10Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,0,Nov-2017
x932858791879696384,2017-11-21T06:30:42Z,Twitter for iPhone,FALSE,FALSE,139,15,NA,2017-11-21,2017,Nov,47,Tue,1,Nov-2017
x932858903729197057,2017-11-21T06:31:08Z,Twitter for iPhone,FALSE,TRUE,104,0,NA,2017-11-21,2017,Nov,47,Tue,1,Nov-2017
x932862189647597569,2017-11-21T06:44:12Z,Twitter for iPhone,FALSE,FALSE,124,86,NA,2017-11-21,2017,Nov,47,Tue,1,Nov-2017
x932988706843168768,2017-11-21T15:06:56Z,Twitter for iPhone,TRUE,FALSE,131,10,NA,2017-11-21,2017,Nov,47,Tue,10,Nov-2017
x932988793417797633,2017-11-21T15:07:17Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-21,2017,Nov,47,Tue,10,Nov-2017
x932989504687890432,2017-11-21T15:10:06Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,10,Nov-2017
x933013741117018113,2017-11-21T16:46:25Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,11,Nov-2017
x933014640665268224,2017-11-21T16:49:59Z,Twitter for iPhone,TRUE,FALSE,176,163,NA,2017-11-21,2017,Nov,47,Tue,11,Nov-2017
x933014684520808450,2017-11-21T16:50:10Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,11,Nov-2017
x933014992487673857,2017-11-21T16:51:23Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,11,Nov-2017
x933025188681273344,2017-11-21T17:31:54Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,12,Nov-2017
x933042032431550465,2017-11-21T18:38:50Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,13,Nov-2017
x933042617956421637,2017-11-21T18:41:09Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,13,Nov-2017
x933061701209030657,2017-11-21T19:56:59Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,14,Nov-2017
x933062490073821184,2017-11-21T20:00:07Z,Twitter for iPhone,FALSE,FALSE,113,34,NA,2017-11-21,2017,Nov,47,Tue,15,Nov-2017
x933063285980696576,2017-11-21T20:03:17Z,Twitter for iPhone,FALSE,FALSE,119,7,NA,2017-11-21,2017,Nov,47,Tue,15,Nov-2017
x933064067937390593,2017-11-21T20:06:23Z,Twitter for iPhone,FALSE,FALSE,157,7,NA,2017-11-21,2017,Nov,47,Tue,15,Nov-2017
x933065005737668609,2017-11-21T20:10:07Z,Twitter for iPhone,FALSE,FALSE,100,29,NA,2017-11-21,2017,Nov,47,Tue,15,Nov-2017
x933068128472502272,2017-11-21T20:22:32Z,Twitter for iPhone,FALSE,FALSE,182,3,obviousPA,2017-11-21,2017,Nov,47,Tue,15,Nov-2017
x933068643038089217,2017-11-21T20:24:34Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,15,Nov-2017
x933106847485177856,2017-11-21T22:56:23Z,Twitter for iPhone,FALSE,FALSE,104,27,NA,2017-11-21,2017,Nov,47,Tue,17,Nov-2017
x933110084506439682,2017-11-21T23:09:15Z,Twitter for iPhone,FALSE,FALSE,130,420,NA,2017-11-21,2017,Nov,47,Tue,18,Nov-2017
x933126307638112257,2017-11-22T00:13:43Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,19,Nov-2017
x933147781514002432,2017-11-22T01:39:02Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,20,Nov-2017
x933156574859747328,2017-11-22T02:13:59Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,21,Nov-2017
x933157084291653632,2017-11-22T02:16:00Z,Twitter for iPhone,FALSE,TRUE,134,0,NA,2017-11-21,2017,Nov,47,Tue,21,Nov-2017
x933157240340733954,2017-11-22T02:16:37Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,21,Nov-2017
x933176442808164352,2017-11-22T03:32:56Z,Twitter for iPhone,FALSE,FALSE,188,115,NA,2017-11-21,2017,Nov,47,Tue,22,Nov-2017
x933177075757928448,2017-11-22T03:35:27Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,22,Nov-2017
x933188274264227841,2017-11-22T04:19:57Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-21,2017,Nov,47,Tue,23,Nov-2017
x933202344266817536,2017-11-22T05:15:51Z,Twitter for iPhone,FALSE,TRUE,109,0,NA,2017-11-22,2017,Nov,47,Wed,0,Nov-2017
x933202738686713856,2017-11-22T05:17:25Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-22,2017,Nov,47,Wed,0,Nov-2017
x933223786408640513,2017-11-22T06:41:03Z,Twitter for iPhone,FALSE,FALSE,118,23,NA,2017-11-22,2017,Nov,47,Wed,1,Nov-2017
x933392299912032256,2017-11-22T17:50:40Z,Twitter for iPhone,FALSE,TRUE,144,0,NA,2017-11-22,2017,Nov,47,Wed,12,Nov-2017
x933410669495451648,2017-11-22T19:03:40Z,Twitter for iPhone,FALSE,FALSE,230,0,evyssilverbird,2017-11-22,2017,Nov,47,Wed,14,Nov-2017
x933469434785787905,2017-11-22T22:57:10Z,Twitter for iPhone,FALSE,FALSE,78,6,NA,2017-11-22,2017,Nov,47,Wed,17,Nov-2017
x933469532852801536,2017-11-22T22:57:34Z,Twitter for iPhone,FALSE,TRUE,124,0,NA,2017-11-22,2017,Nov,47,Wed,17,Nov-2017
x933470060257177600,2017-11-22T22:59:40Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-22,2017,Nov,47,Wed,17,Nov-2017
x933506748719214593,2017-11-23T01:25:27Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-22,2017,Nov,47,Wed,20,Nov-2017
x933515318042951680,2017-11-23T01:59:30Z,Twitter for iPhone,TRUE,FALSE,76,173,NA,2017-11-22,2017,Nov,47,Wed,20,Nov-2017
x933515770193047557,2017-11-23T02:01:18Z,Twitter for iPhone,FALSE,TRUE,140,0,NA,2017-11-22,2017,Nov,47,Wed,21,Nov-2017
x933516395777847296,2017-11-23T02:03:47Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-22,2017,Nov,47,Wed,21,Nov-2017
x933520467549450240,2017-11-23T02:19:58Z,Twitter for iPhone,FALSE,TRUE,139,0,NA,2017-11-22,2017,Nov,47,Wed,21,Nov-2017
x933549862351720449,2017-11-23T04:16:46Z,Twitter for iPhone,TRUE,FALSE,137,42,NA,2017-11-22,2017,Nov,47,Wed,23,Nov-2017
